play_number,play_description,date,stadium,home_team,away_team,home_score,away_score,offense_score,defense_score,quarter,minutes,seconds,home_timeouts,away_timeouts,timeout_1,timeout_team_1,los,yards_to_score,down,distance,offense,defense,pass_play,run_play,no_play,challenge_or_review,challenge_or_review_result,backwards_pass,lateral,passer,passer_name,passer_id,dropback,attempt,spiked_ball,pass_location,complete,incomplete,passing_yards,passing_touchdown,intercepted,interception_touchdown,target,reception,receiver,receiver_name,receiver_id,sack,rush_attempt,rusher,runner_name,runner_id,scramble,kneel_down,rushing_yards,rushing_touchdown,rush_location,fumble,down_by_contact,fumble_player_1,fumble_player_1_name,fumble_player_1_id,fumble_1_team,fumble_1_out_of_bounds,own_recovery_1,own_recovery_player_1,own_recovery_player_1_name,own_recovery_player_1_id,own_recovery_player_1_team,own_recovery_1_yards,fumble_lost_1,fumble_lost_player_1,fumble_lost_player_1_name,fumble_lost_player_1_id,fumble_lost_player_1_team,opponent_recovery_1,opponent_recovery_player_1,opponent_recovery_player_1_name,opponent_recovery_player_1_id,opponent_recovery_player_1_team,fumble_recovery_touchdown_1,fumble_recovery_touchdown_1_team,safety,safety_team,penalty_offset,enforced_between_downs,penalty,penalty_declined,penalty_team,penalty_player,penalty_player_name,penalty_player_id,penalty_yards,false_start,too_many_men_on_field,illegal_substitution,delay_of_game,delay_of_kickoff,unnecessary_roughness,disqualification,face_mask,unsportsmanlike_conduct,taunting,illegal_shift,illegal_crackback,low_block,chop_block,illegal_double-team_block,illegal_blindside_block,illegal_motion,illegal_block_above_the_waist,tripping,illegal_forward_pass,illegal_touch_pass,illegal_formation,lowering_the_head_to_initiate_contact,intentional_grounding,clipping,ineligible_downfield_pass,illegal_use_of_hands,offensive_holding,offensive_pass_interference,defensive_holding,defensive_pass_interference,defensive_offside,encroachment,neutral_zone_infraction,roughing_the_passer,illegal_contact,horse_collar_tackle,illegal_bat,offside_on_free_kick,illegal_touch,player_out_of_bounds_on_kick,kick_catch_interference,fair_catch_interference,running_into_the_kicker,roughing_the_kicker,kick_formation_penalty,leverage,illegal_wedge,ineligible_downfield_kick,illegal_touch_kick,kickoff,kicking_team,receiving_team,kicker,kicker_name,kicker_id,touchback,kickoff_out_of_bounds,kickoff_in_endzone,kickoff_inside_20,kickoff_downed,kickoff_fair_caught,kick_return,kick_returner,kick_returner_name,kick_returner_id,kick_return_touchdown,onside_kick,onside_kick_recovery,onside_kick_recovery_player,onside_kick_recovery_player_name,onside_kick_recovery_player_id,punt,punter,punter_name,punter_id,punt_touchback,punt_out_of_bounds,punt_inside_20,punt_endzone,punt_downed,punt_fair_catch,punt_return,punt_returner,punt_returner_name,punt_returner_id,punt_return_touchdown,punt_muffed,punt_blocked,punt_blocked_player,punt_blocked_player_name,punt_blocked_player_id,blocked_out_of_bounds_in_end_zone,field_goal,field_goal_made,field_goal_kicker,field_goal_kicker_name,field_goal_kicker_id,field_goal_distance,field_goal_blocked,field_goal_blocked_player,field_goal_blocked_player_name,field_goal_blocked_player_id,blocked_field_goal_recovery,field_goal_recovery_player,field_goal_recovery_player_name,field_goal_recovery_player_id,field_goal_recovery_team,block_field_goal_touchdown,field_goal_return,field_goal_return_player,field_goal_return_player_name,field_goal_return_player_id,field_goal_return_TD,1-pt,1-pt Succes,one point rush att,1pt Rusher,1pt Rusher Name,1pt Rusher ID,1point pass att,1PT Passer,1pt Passer Name,1pt Passer ID,1PT Rec,1pt Rec Name,1pt REc ID,two_point_att,two_point_att_succeeds,two_point_rush_att,two_point_rusher,two_point_rusher_name,two_point_rusher_id,two_point_pass_att,two_point_passer,two_point_passer_name,two_point_passer_id,two_point_receiver,two_point_receiver_name,two_point_receiver_id,defensive_two_point,defensive_two_point_att_succeeds,defensive_two_point_att_player,defensive_two_point_att_player_name,defensive_two_point_att_player_id,three_point_att,three_point_att_succeeds,three_point_rush_att,three_point_rusher,three_point_rusher_name,three_point_rusher_id,three_point_pass_att,three_point_passer,three_point_passer_name,three_point_passer_id,three_point_receiver,three_point_receiver_name,three_point_receiver_id,OT_att,OT_succeeds,OT_rush_att,OT_rusher,OT_rusher_name,OT_rusher_id,OT_pass_att,OT_passer,OT_passer_name,OT_passer_id,OT_receiver,OT_receiver_name,OT_receiver_id
47,"J.McClendon steps back to pass. Pass incomplete short left intended for K.Chism. PENALTY on ORL-A.George, Illegal Contact, 5 yards, accepted. No Play.",3/29/2026,Inter&Co Stadium,ORL,CLB,6,6,6,6,2,8,25,,,,,CLB 23,77,2,10,CLB,ORL,1,0,1,,,0,0,J.McClendon,Jalan McClendon,J.McClendon CLB,1,1,,,0,1,,0,0,0,1,0,K.Chism,Keke Chism,K.Chism CLB,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,1,0,ORL,A.George,Allan George,A.George ORL,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
48,J.McClendon pass short left complete. Catch made by Z.White for 6 yards. Tackled by P.Payne at CLB 34.,3/29/2026,Inter&Co Stadium,ORL,CLB,6,6,6,6,2,8,1,,,,,CLB 28,72,1,10,CLB,ORL,1,0,0,,,0,0,J.McClendon,Jalan McClendon,J.McClendon CLB,1,1,,Short Left,1,0,6,0,0,0,1,1,Z.White,Zaquandre White,Z.White CLB,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
49,J.McClendon pass short left complete. Catch made by K.Chism for 4 yards. Tackled by J.Minkins at CLB 38.,3/29/2026,Inter&Co Stadium,ORL,CLB,6,6,6,6,2,7,18,,,,,CLB 34,66,2,4,CLB,ORL,1,0,0,,,0,0,J.McClendon,Jalan McClendon,J.McClendon CLB,1,1,,Short Left,1,0,4,0,0,0,1,1,K.Chism,Keke Chism,K.Chism CLB,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
50,Z.White rushed left tackle for 42 yards. Pushed out of bounds by N.Meadors at ORL 20.,3/29/2026,Inter&Co Stadium,ORL,CLB,6,6,6,6,2,6,37,,,,,CLB 38,62,1,10,CLB,ORL,0,1,0,,,0,0,,,,0,0,,,0,0,,0,0,0,0,0,,,,0,1,Z.White,Zaquandre White,Z.White CLB,0,0,42,0,Left Tackle,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
51,J.McClendon scrambles up the middle for 2 yards. Tackled by I.Buggs at ORL 18.,3/29/2026,Inter&Co Stadium,ORL,CLB,6,6,6,6,2,6,6,,,,,ORL 20,20,1,10,CLB,ORL,0,1,0,,,0,0,,,,0,0,,,0,0,,0,0,0,0,0,,,,0,1,J.McClendon,Jalan McClendon,J.McClendon CLB,1,0,2,0,Middle,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
52,J.McClendon scrambles up the middle for 12 yards. Pushed out of bounds by J.Minkins at ORL 6.,3/29/2026,Inter&Co Stadium,ORL,CLB,6,6,6,6,2,5,23,,,,,ORL 18,18,2,8,CLB,ORL,0,1,0,,,0,0,,,,0,0,,,0,0,,0,0,0,0,0,,,,0,1,J.McClendon,Jalan McClendon,J.McClendon CLB,1,0,12,0,Middle,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
53,"J.McClendon rushed left tackle for 3 yards. Tackled by N.Meadors, J.Minkins at ORL 3.",3/29/2026,Inter&Co Stadium,ORL,CLB,6,6,6,6,2,4,46,,,,,ORL 6,6,1,6,CLB,ORL,0,1,0,,,0,0,,,,0,0,,,0,0,,0,0,0,0,0,,,,0,1,J.McClendon,Jalan McClendon,J.McClendon CLB,0,0,3,0,Left Tackle,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
54,"T.Taua rushed left tackle for 1 yards. Tackled by N.Meadors, J.Minkins at ORL 2.",3/29/2026,Inter&Co Stadium,ORL,CLB,6,6,6,6,2,4,5,,,,,ORL 3,3,2,3,CLB,ORL,0,1,0,,,0,0,,,,0,0,,,0,0,,0,0,0,0,0,,,,0,1,T.Taua,Toa Taua,T.Taua CLB,0,0,1,0,Left Tackle,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
55,Timeout #2 by CLB.,3/29/2026,Inter&Co Stadium,ORL,CLB,6,6,6,6,,3,24,,,,,,,,,CLB,ORL,0,0,0,,,0,0,,,,0,0,,,0,0,,0,0,0,0,0,,,,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
56,J.McClendon steps back to pass. Pass incomplete short right intended for T.Martin (K.Banks).,3/29/2026,Inter&Co Stadium,ORL,CLB,6,6,6,6,2,3,24,,,,,ORL 2,2,3,2,CLB,ORL,1,0,0,,,0,0,J.McClendon,Jalan McClendon,J.McClendon CLB,1,1,,,0,1,,0,0,0,1,0,T.Martin,Tay Martin,T.Martin CLB,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
57,J.McClendon steps back to pass. Pass incomplete short right intended for A.Mack (L.Jackson).,3/29/2026,Inter&Co Stadium,ORL,CLB,6,6,6,6,2,2,46,,,,,ORL 2,2,4,2,CLB,ORL,1,0,0,,,0,0,J.McClendon,Jalan McClendon,J.McClendon CLB,1,1,,,0,1,,0,0,0,1,0,A.Mack,Alize Mack,A.Mack CLB,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
58,J.Corbin rushed up the middle for 5 yards. Tackled by P.Jenkins; F.Thompkins at ORL 7.,3/29/2026,Inter&Co Stadium,ORL,CLB,6,6,6,6,2,2,41,,,,,ORL 2,98,1,10,ORL,CLB,0,1,0,,,0,0,,,,0,0,,,0,0,,0,0,0,0,0,,,,0,1,J.Corbin,Jashaun Corbin,J.Corbin ORL,0,0,5,0,Middle,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
59,"J.Corbin rushed up the middle for 2 yards. Tackled by P.Jenkins, F.Thompkins at ORL 9.",3/29/2026,Inter&Co Stadium,ORL,CLB,6,6,6,6,2,2,12,,,,,ORL 7,93,2,5,ORL,CLB,0,1,0,,,0,0,,,,0,0,,,0,0,,0,0,0,0,0,,,,0,1,J.Corbin,Jashaun Corbin,J.Corbin ORL,0,0,2,0,Middle,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
60,Two minute warning.,3/29/2026,Inter&Co Stadium,ORL,CLB,6,6,6,6,,2,0,,,,,,,,,ORL,CLB,0,0,0,,,0,0,,,,0,0,,,0,0,,0,0,0,0,0,,,,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
61,J.Plummer pass short middle complete. Catch made by C.Rowland for 9 yards. Tackled by M.Lawson at ORL 18.,3/29/2026,Inter&Co Stadium,ORL,CLB,6,6,6,6,2,2,0,,,,,ORL 9,91,3,3,ORL,CLB,1,0,0,,,0,0,J.Plummer,Jack Plummer,J.Plummer ORL,1,1,,Short Middle,1,0,9,0,0,0,1,1,C.Rowland,Chris Rowland,C.Rowland ORL,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
62,J.Plummer pass short left complete. Catch made by K.Hamler for 9 yards. Pushed out of bounds by M.Lawson at ORL 27.,3/29/2026,Inter&Co Stadium,ORL,CLB,6,6,6,6,2,1,47,,,,,ORL 18,82,1,10,ORL,CLB,1,0,0,,,0,0,J.Plummer,Jack Plummer,J.Plummer ORL,1,1,,Short Left,1,0,9,0,0,0,1,1,K.Hamler,KJ Hamler,K.Hamler ORL,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
63,"J.Corbin rushed left tackle for 3 yards. Tackled by T.Fields, R.Stone at ORL 30.",3/29/2026,Inter&Co Stadium,ORL,CLB,6,6,6,6,2,1,41,,,,,ORL 27,73,2,1,ORL,CLB,0,1,0,,,0,0,,,,0,0,,,0,0,,0,0,0,0,0,,,,0,1,J.Corbin,Jashaun Corbin,J.Corbin ORL,0,0,3,0,Left Tackle,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
64,"J.Plummer pass short left complete. Catch made by J.Corbin for -3 yards. Tackled by D.Miller, F.Thompkins at ORL 27.",3/29/2026,Inter&Co Stadium,ORL,CLB,6,6,6,6,2,1,12,,,,,ORL 30,70,1,10,ORL,CLB,1,0,0,,,0,0,J.Plummer,Jack Plummer,J.Plummer ORL,1,1,,Short Left,1,0,-3,0,0,0,1,1,J.Corbin,Jashaun Corbin,J.Corbin ORL,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
65,J.Plummer pass short right complete. Catch made by K.Fox for 4 yards. Pushed out of bounds by F.Thompkins at ORL 31.,3/29/2026,Inter&Co Stadium,ORL,CLB,6,6,6,6,2,0,45,,,,,ORL 27,73,2,13,ORL,CLB,1,0,0,,,0,0,J.Plummer,Jack Plummer,J.Plummer ORL,1,1,,Short Right,1,0,4,0,0,0,1,1,K.Fox,Konner Fox,K.Fox ORL,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
66,"J.Plummer pass short right complete. Catch made by E.Dotson for 16 yards. Tackled by A.Plant, T.Fields at ORL 47.",3/29/2026,Inter&Co Stadium,ORL,CLB,6,6,6,6,2,0,40,,,,,ORL 31,69,3,9,ORL,CLB,1,0,0,,,0,0,J.Plummer,Jack Plummer,J.Plummer ORL,1,1,,Short Right,1,0,16,0,0,0,1,1,E.Dotson,Elijah Dotson,E.Dotson ORL,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
67,Timeout #1 by ORL.,3/29/2026,Inter&Co Stadium,ORL,CLB,6,6,6,6,,0,29,,,,,,,,,ORL,CLB,0,0,0,,,0,0,,,,0,0,,,0,0,,0,0,0,0,0,,,,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
68,J.Plummer steps back to pass. Sacked at ORL 43 for -4 yards (R.Stone).,3/29/2026,Inter&Co Stadium,ORL,CLB,6,6,6,6,2,0,29,,,,,ORL 47,53,1,10,ORL,CLB,1,0,0,,,0,0,J.Plummer,Jack Plummer,J.Plummer ORL,1,1,,,0,0,,0,0,0,0,0,,,,1,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
69,Timeout #2 by ORL.,3/29/2026,Inter&Co Stadium,ORL,CLB,6,6,6,6,,0,22,,,,,,,,,ORL,CLB,0,0,0,,,0,0,,,,0,0,,,0,0,,0,0,0,0,0,,,,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
70,"J.Plummer pass short left INTERCEPTED at ORL 49. Intercepted by D.Miller at ORL 49. TOUCHDOWN. PENALTY on CLB-K.Willekes, Defensive Offside, 5 yards, accepted. No Play.",3/29/2026,Inter&Co Stadium,ORL,CLB,6,6,6,6,2,0,22,,,,,ORL 43,57,2,14,ORL,CLB,1,0,1,,,0,0,J.Plummer,Jack Plummer,J.Plummer ORL,1,1,,Short Left,0,0,,0,1,1,0,0,,,,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,1,0,CLB,K.Willekes,Kenny Willekes,K.Willekes CLB,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
71,J.Plummer steps back to pass. Pass incomplete deep right intended for K.Hamler.,3/29/2026,Inter&Co Stadium,ORL,CLB,6,6,6,6,2,0,15,,,,,ORL 48,52,2,9,ORL,CLB,1,0,0,,,0,0,J.Plummer,Jack Plummer,J.Plummer ORL,1,1,,,0,1,,0,0,0,1,0,K.Hamler,KJ Hamler,K.Hamler ORL,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
72,J.Plummer pass short right complete. Catch made by E.Dotson for 15 yards. Pushed out of bounds by C.Smith at CLB 37.,3/29/2026,Inter&Co Stadium,ORL,CLB,6,6,6,6,2,0,11,,,,,ORL 48,52,3,9,ORL,CLB,1,0,0,,,0,0,J.Plummer,Jack Plummer,J.Plummer ORL,1,1,,Short Right,1,0,15,0,0,0,1,1,E.Dotson,Elijah Dotson,E.Dotson ORL,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
